,countyFIPS,CountyName,State,Deaths,Population,DeathsPerThousand,hhinc_mean2000,mean_commutetime2000,frac_coll_plus2010,foreign_share2010,med_hhinc2016,poor_share2010,share_white2010,share_black2010,share_hisp2010,share_asian2010,gsmn_math_g3_2013,rent_twobed2015,singleparent_share2010,traveltime15_2010,emp2000,mail_return_rate2010,ann_avg_job_growth_2004_2013,job_density_2013,puninsured2010,reimb_penroll_adj10,mort_30day_hosp_z,adjmortmeas_amiall30day,adjmortmeas_chfall30day,adjmortmeas_pnall30day,med_prev_qual_z,primcarevis_10,diab_hemotest_10,diab_eyeexam_10,diab_lipids_10,mammogram_10,amb_disch_per1000_10,cs00_seg_inc,cs00_seg_inc_pov25,cs00_seg_inc_aff75,cs_race_theil_2000,gini99,poor_share,inc_share_1perc,frac_middleclass,scap_ski90pcm,rel_tot,cs_frac_black,cs_frac_hisp,unemp_rate,pop_d_2000_1980,lf_d_2000_1980,cs_labforce,cs_elf_ind_man,cs_born_foreign,mig_inflow,mig_outflow,frac_traveltime_lt15,hhinc00,median_house_value,ccd_exp_tot,ccd_pup_tch_ratio,score_r,dropout_r,cs_educ_ba,e_rank_b,cs_fam_wkidsinglemom,crime_total,subcty_exp_pc,taxrate
0,1001,Autauga County,AL,9,431,20,74699.969,28.490602000000006,0.22199036,0.020154603,54052.8044565795,0.10591765,0.77246159,0.18134174,0.024005424,0.0078302799,2.7598643,739.36542,0.28337586,0.20416254,0.60958648,82.33318299999998,0.010145103,40.719135,13.60128,9489.02,0.7997350999999999,0.1465638,0.111778,0.1500403,0.5747645,85.52826999999998,84.771574,72.419628,83.92555,68.465909,70.95,0.0364548,0.043313300000000006,0.037231400000000005,0.1282159,0.3799757,0.1092284,0.06143,0.5195,-0.89783407,56.11275,17.009,1.396808,0.037379400000000014,0.3537617,0.5275312,0.6514928000000001,0.1647869,1.165533,0.0570401411,0.0510178379,0.2331241,34379.54,126368.4,4.4600568,19.71598,-7.308133,0.0039005,18.0,41.87288,0.1915948,0.0093531,1059.669,0.011183
1,1003,Baldwin County,AL,9,420,21,76064.086,26.50108,0.26071036,0.037591625,52003.093473788205,0.1229422,0.8350479,0.09752284,0.043848243,0.0059535136,2.7925096000000003,816.84521,0.27786639,0.27532622,0.57702631,80.034088,0.012950056,50.085987,19.08533,9618.34,-0.1136017,0.14555839999999998,0.1072294,0.1155433,0.1185662,83.215372,80.87105,64.047822,78.99231400000002,69.873998,56.21,0.0325709,0.0215663,0.0411035,0.1005492,0.4897381,0.1014709,0.12719,0.4991100000000001,-0.36241368,47.24282,10.22469,1.7562220000000002,0.039112400000000005,0.787451,1.037689,0.5982495,0.1254409,2.105901,0.0448598796,0.0235373714,0.2955295,39219.6,163292.5,4.5965904,16.850983,-13.62875,0.0025389,23.1,44.49239,0.1867785,0.007370999999999998,2209.91,0.0117563
2,1005,Barbour County,AL,1,272,3,51246.004,24.047514000000003,0.13349621,0.02814395,33114.8548275485,0.25063077,0.46753106,0.47190151,0.050515354000000005,0.0036882064,1.6000091,527.2907700000002,0.4680706,0.37604919,0.453271,74.89907099999998,-0.020755908,9.2306719,18.51381,9761.77,0.5525707,0.1699224,0.107575,0.1259352,0.0673633,88.866842,85.831622,67.55646800000001,81.51950699999998,64.768683,109.26,0.0216795,0.0217766,0.0208982,0.0399931,0.4906366,0.267998,0.09734,0.40833,-1.4993488,41.17019000000001,46.03967,1.646119,0.0681317,0.1729682,0.1450026,0.4801739,0.3137447,1.498037,0.016564501699999998,0.0230732144,0.3941278,24274.2,91443.8,4.7344074,16.656710999999998,-15.95511,-0.007110600000000002,10.9,37.71876,0.3378534,0.0077485,1570.2479999999996,0.012059
3,1007,Bibb County,AL,1,126,7,55094.492,32.875316999999995,0.099240527,0.0068591884,39846.446519746896,0.12684989,0.7502073,0.22282349,0.017717652,0.00074187212,1.5316743,604.27759,0.32013631,0.25268301,0.49424064,70.003571,-0.0046446533,12.875392,17.71883,11269.81,1.857274,0.2344077,0.1121904,0.1296244,-0.2355939,83.723878,85.478548,64.356436,80.528053,57.22891600000001,87.33,0.017462400000000003,0.028094,0.0020484,0.1035498,0.4170978,0.206075,0.06622,0.4613600000000001,-0.93047244,46.36512000000001,22.01095,1.008355,0.0616393,0.3245564,0.4396013,0.5288933000000001,0.23747960000000004,0.4273505,0.0358206089,0.0293383271,0.2465824,24927.52,99441.8,4.1541566,18.958192,-14.8391,-0.0061576,7.1,42.24516,0.1977291,0.0045136,1338.441,0.008006600000000001
4,1009,Blount County,AL,1,143,6,62749.727,36.18924000000001,0.12633450000000002,0.047343444000000005,46361.122396287596,0.13313791,0.8888734,0.015002966,0.08070199900000001,0.0018735955,2.8154035,567.6958599999998,0.2589052,0.19434378,0.57780957,83.100349,-0.008120399,36.175354,19.28041,10238.2,1.781736,0.17795339999999998,0.1179507,0.16297899999999998,-0.0030703,84.625169,84.46601899999997,68.15534,79.223301,66.02564100000001,95.19,0.0133791,0.015049000000000003,0.0131712,0.07970269999999999,0.3330419000000001,0.1174281,0.06281,0.59722,-1.3040946000000002,50.79178,1.171997,5.326905,0.0328471,0.3994898,0.607102,0.6057286999999999,0.1952337,3.098542,0.0388248667,0.0335724365,0.21390370000000006,30229.86,115704.4,3.9989765,19.32381,-10.21814,0.0114573,9.6,49.04332,0.1219882,0.0020187,987.4388,0.0070117
5,1011,Bullock County,AL,10,327,30,41518.551,26.25119,0.10972187,0.01349327,31304.7833974711,0.28044859,0.21916804,0.70221734,0.071192965,0.0017932489000000004,1.039439,266.0,0.57786363,0.39213505,0.37466386,47.211689,0.026254078,6.954022900000001,16.24321,9567.91,-0.2624715,0.13971,0.109234,0.1113968,-1.096083,80.289334,76.111111,66.666667,72.777778,56.976744,117.26,0.0212417,0.0160029,0.0108134,0.0471572,0.4621815,0.3348412,0.14885,0.3463,-1.4240885,21.0432,72.44323,2.748847,0.0908166,0.1055115,0.0416897,0.4160326,0.2321999,3.056172,0.0092197371,0.0185248421,0.4229478,18084.56,75447.8,4.8007569000000005,19.717598,-18.83975,-0.015715299999999998,7.7,37.23283,0.5172154999999999,0.0031586,1858.178,0.0080108
6,1013,Butler County,AL,26,572,45,53386.293,26.863214000000006,0.10806212,0.011251595,34026.9872535447,0.2555584,0.54060245,0.43562323,0.0091182506,0.0087014381,1.5268495,524.55286,0.51096302,0.35295179,0.48403466,69.6987,-0.00024342755,10.563457,17.09534,10612.92,-0.1712351,0.1591951,0.0914137,0.1189186,-0.6765100000000001,87.977097,82.8125,63.020833,79.427083,59.898477,142.96,0.02398,0.0256163,0.0153547,0.0926762,0.4988843,0.2461808,0.11457,0.37678,-0.90465366,50.00701,40.52058,0.6682555,0.06860039999999999,-0.0129613,0.0834338,0.5452670000000001,0.2294529,0.364503,0.014112809,0.0175709145,0.3635412,30493.45,76914.1,4.6462734,17.337242,-25.70771,0.0141764,10.4,40.24446,0.3303997,0.004626399999999999,1299.333,0.0117492
7,1015,Calhoun County,AL,4,211,18,60064.41,24.250038,0.1634185,0.025508069,42474.4730644984,0.20056167,0.73613501,0.21114597,0.032832373,0.0061742039,3.2839758000000003,618.74536,0.39710364,0.31467241,0.54225862,80.268486,-0.016005198999999998,72.89235699999998,16.07464,11551.97,0.0058152,0.1570314,0.0983951,0.1211469,-0.5938068,83.529739,80.07736899999998,62.862669,77.756286,59.983897,99.24,0.053608,0.0608826,0.046349199999999986,0.2080907,0.4308186,0.1611126,0.10314,0.53681,-1.38122,64.29366999999999,18.463420000000006,1.561707,0.0501403,-0.0627249,-0.0613564,0.5783433000000001,0.2168589,1.698902,0.0209801424,0.0216928436,0.3143134,31739.22,95442.8,4.2850274000000015,19.376473,-7.025562,0.0038185,15.2,42.28995,0.242177,0.0087804,1722.616,0.0118154
8,1017,Chambers County,AL,27,516,52,54240.402,23.371609,0.10888611,0.0088536562,35054.8600613766,0.20377946,0.58141166,0.39172876,0.015665643,0.0046357615,2.1440363,652.08014,0.40971935,0.27802211,0.54817635,80.745163,-0.010350547,23.566212,18.82137,9133.38,0.12552739999999998,0.1760326,0.0911511,0.1194643,-0.2137262,81.017224,86.049544,58.539765,82.790091,64.539007,89.3,0.006901000000000001,0.0060293,0.0055217,0.0824692,0.4217112,0.1703605,0.10488,0.50302,-1.0146540000000002,54.24104000000001,37.91925,0.7653828,0.0494312,-0.06654589999999999,-0.0267531,0.5855484999999999,0.3683339000000001,0.8036519,0.0234808518,0.0274171063,0.3717051,28871.58,78513.7,5.094595,16.519606,-23.00996,0.0025658,9.5,38.91006,0.30928320000000004,0.0069431,1286.067,0.0084101
9,1019,Cherokee County,AL,6,58,103,54810.438,30.194675,0.10722729,0.0049979342,38793.7199969218,0.17228937,0.92073572,0.050559852,0.012312901,0.0020008464000000003,1.712031,607.31073,0.24086754,0.26244637,0.52871585,79.229576,-0.0082949791,19.232437,18.7789,10813.24,1.000673,0.1684725,0.124855,0.1289389,0.1168,88.319951,88.594705,62.118126,87.780041,64.08450699999999,115.5,0.005631499999999999,0.0080533,0.0021002,0.0141701,0.4047915,0.1555866,0.10685,0.51245,-2.1839499,52.58463,5.531933,0.8504252,0.041401,0.27867800000000004,0.32687009999999994,0.5495855,0.35834970000000005,1.079706,0.0252626313,0.0225946306,0.2552105,28795.93,101441.3,4.6327654,17.78228,-11.42618,0.016549599999999998,9.7,44.80298,0.14900429999999998,0.0037948,1118.713,0.007538299999999999
10,1021,Chilton County,AL,3,163,18,58160.18,34.786503,0.12215477,0.039485548,42600.3308663474,0.18464307,0.81101209,0.09958069,0.078363083,0.002388821,3.1304917000000003,594.58862,0.30526346,0.23589729,0.57104445,80.54100799999998,-0.003689972,26.109396,19.99786,10632.88,0.1113354,0.1575551,0.1185712,0.1047345,0.24873760000000006,84.74511899999997,83.92857099999998,69.41964300000001,82.8125,62.093863,68.2,0.0067593,0.007733499999999998,0.005058,0.0744359,0.3909757,0.1570229,0.06642999999999999,0.52105,-0.17559723,62.71058000000001,10.43366,2.909605,0.0436641,0.2933817,0.4905614,0.5971518,0.1691231,1.886697,0.0268481802,0.022428207,0.2237604,28448.61,109039.4,4.0918961000000005,18.018238,-12.33064,0.0002168,9.9,46.1443,0.1711027,0.005304,1100.376,0.0107296
11,1023,Choctaw County,AL,12,186,64,53174.992,35.823273,0.10668433,0.0034914624,33545.7596507685,0.18936156,0.55559564,0.43509632,0.005267335600000001,0.0013249820000000002,1.9019498,496.59229000000005,0.37976441,0.25258994,0.44178951,72.87011700000002,-0.017208306,4.6743293,17.89811,10079.29,1.280056,0.196943,0.0970329,0.1481357,0.1498544,87.69859699999998,84.32304,61.75771999999999,78.85985699999998,66.860465,63.7,0.0096906,0.0055265,0.014627700000000004,0.1426055,0.4696517,0.24513920000000006,0.07382999999999999,0.38282,-0.06412069,51.63296,43.87012,0.6720261,0.06494169999999999,-0.0544569,0.0365077,0.4866198000000001,0.2629366,0.5526944,0.0068458736,0.0149478709,0.2562833,27724.39,80646.5,5.8435478,16.139589,-14.7839,0.0405228,9.6,43.13409,0.2821878,0.0025122,1079.848,0.0071870000000000015
12,1025,Clarke County,AL,4,214,18,55590.383,26.946381,0.13354266,0.0023420858,32990.1721441567,0.2898961,0.53973603,0.44032827,0.010490458,0.0029742504,1.4487185,493.00317,0.34984079,0.37438929,0.49512899,72.677635,-0.030748706,5.7692385,16.63706,10074.33,0.472652,0.1895089,0.0888582,0.1268191,-1.163482,81.77971,78.76588000000002,54.264973,71.506352,62.18181800000001,108.33,0.0120292,0.0061561,0.0109057,0.035355800000000014,0.4640328,0.2258816,0.07472000000000001,0.42316,-0.62765247,57.46223000000001,42.76743,0.6459253,0.0893002,0.0059562,0.1021735,0.5425324,0.2881176,0.5346826,0.0143538953,0.0205260703,0.3621134,28073.51,90510.7,4.4944544,16.651108999999998,-16.94898,-0.03524,12.1,42.71294,0.2644385,0.0073923,1918.355,0.0131719
13,1027,Clay County,AL,2,31,64,49747.879,27.168133,0.096151501,0.018981127,38532.5538329027,0.18940292,0.80289978,0.15460810000000005,0.028639104,0.0015073213000000002,1.6756015,383.59851,0.29604840000000004,0.29296890000000003,0.52708459,81.160637,-0.012092866,8.1843033,18.77756,10799.9,-0.2665688,0.1832988,0.0886276,0.0994372,-1.022283,86.365727,80.952381,58.571429,78.095238,58.169935,144.32,0.0044157,0.0065139,0.0020023,0.0611635,0.3840202,0.17108929999999994,0.06498,0.49074,-1.0874366000000002,74.00028,15.56756,1.7749400000000002,0.055296000000000005,0.0402102,0.1149752,0.5589255999999999,0.374199,0.890978,0.0148028624,0.0227304616,0.3312937,26455.26,82912.6,4.5225607000000005,15.983957,-14.825779999999998,-0.0216935,7.8,44.89556,0.1905299,0.0034376,1797.314,0.005619399999999999
14,1029,Cleburne County,AL,1,22,45,54088.742,30.513508,0.085138939,0.010642632,35424.6116083356,0.17499053,0.93213999,0.037069194,0.020504942,0.0015362009,3.0739887,530.44354,0.35940245,0.25270006,0.55804032,78.694389,-0.017793171,9.6107836,17.61882,10151.71,-0.5643854,0.15545520000000002,0.08295930000000001,0.1132036,-1.211859,82.946551,78.754579,53.47985300000001,75.457875,50.30303,91.65,0.0027095,0.0041565,0.0011764000000000002,0.10103510000000003,0.295785,0.1394602,0.0385,0.6227199999999999,-0.88980641,69.36203,3.689018,1.401968,0.047680400000000005,0.121318,0.1705745,0.5873371999999999,0.2740789,0.9417263,0.0282517879,0.030163563,0.2584307,27411.09,95042.9,4.589632,18.63522,-7.714045,0.0112225,9.2,52.0323,0.1356209,0.0038944,943.2836,0.0075371000000000014
15,1031,Coffee County,AL,1,315,3,66815.43,22.108135,0.22555889,0.046599746,48731.1422679587,0.17204374,0.72343236,0.17299992,0.063666217,0.011852509,3.3043157999999995,635.03894,0.35329986,0.3423388,0.52624398,77.19250500000003,-0.00018012787,28.138044,18.11449,9246.25,0.7297111999999999,0.1787427,0.1145973,0.1198481,0.0543573,85.974609,84.077201,63.44994000000001,81.302774,70.190275,95.15,0.06481519999999999,0.0617795,0.0792331,0.1122845,0.448529,0.1469591,0.1181,0.51354,-1.3596053,69.58385,18.22767,2.712369,0.0564018,0.13188699999999998,0.1803079,0.5958826,0.1688914,2.65505,0.0412931331,0.0365929153,0.3761083,33960.36,102107.8,4.505554,16.835467,-5.623281,0.0103522,19.3,43.48563,0.2270696,0.007260300000000002,1761.233,0.010937
16,1033,Colbert County,AL,5,302,16,60925.859,24.397106,0.16347194,0.016148681,44635.2458844712,0.15770689,0.79617107,0.16647682,0.020081576,0.003987402199999999,2.5650976,599.2428,0.28902519,0.36768466,0.53371429,79.897728,-0.0051766243,37.017036,14.65307,10491.2,1.632327,0.198358,0.1101192,0.1490809,0.4420508,85.968025,89.647239,58.282209,89.877301,65.006916,69.58,0.0296719,0.0329865,0.023030900000000003,0.0881093,0.4249595000000001,0.1395999,0.07905,0.50655,-0.54587866,66.82670999999999,16.543,1.1239629999999998,0.0625484,0.0085291,0.0286389,0.5619614,0.2118391,0.8820747999999999,0.0249527135,0.024443474500000003,0.34845640000000005,33145.2,96375.9,5.8657192,16.078782999999998,-8.296553999999999,-0.0009826,14.1,41.82257,0.2146505,0.0028190000000000003,3000.736,0.0151311
17,1035,Conecuh County,AL,1,137,7,46990.355,26.65904,0.095982991,0.00055668474,27179.654520713597,0.30871755,0.5113396,0.46726641,0.012171152,0.0011339582,3.0408378,450.09814000000006,0.38929418,0.34183317,0.44579414,70.697281,-0.011007578999999998,4.9296775,18.63417,11669.29,0.7125779000000001,0.1649885,0.1017331,0.1426172,-1.877502,88.31129399999998,74.774775,53.153153,70.570571,58.235294,178.85,0.0131628,0.0124706,0.006538500000000001,0.028252,0.4826638,0.26588979999999995,0.14462,0.40945,-1.0152975,42.06828,43.23231,0.723969,0.066629,-0.1130068,-0.0740168,0.4957249,0.2586881,0.3832777,0.0144084037,0.028532898,0.2895535,25457.96,78113.8,4.7051776,17.264570000000006,-16.572879999999998,0.0323508,9.2,40.7457,0.31917270000000003,0.0053233,1129.0739999999996,0.0088832
18,1037,Coosa County,AL,1,50,20,54764.941,28.279268,0.11157417,0.0055183675,32466.453158852597,0.15943986,0.65898257,0.3116388,0.019932404,0.0012132768,1.5093206,499.83136,0.30879378,0.16920446,0.50675154,67.205772,-0.013254521000000002,6.212688,16.77909,10470.18,2.071555,0.2196542,0.0971876,0.165444,-0.5702085,84.412929,85.0,58.333333,74.44444399999998,62.601626,100.04,0.0132063,0.0087547,0.0182593,0.1725112,0.331035,0.14930439999999998,0.0745,0.47046,-1.9438204,27.80692,33.98623,1.29487,0.0617746,0.07251469999999999,0.1089866,0.5432406999999999,0.3709977,0.3196197,0.0417964268,0.046877561100000006,0.2256618,27354.18,79313.5,4.4424635000000015,19.111561,-26.00442,-0.0008320000000000001,8.0,39.32181,0.2287954,0.0048353,1123.746,0.006771500000000001
19,1039,Covington County,AL,1,224,4,52833.57,23.333979,0.13228455,0.012936896000000002,38438.1421421952,0.18594746,0.84075201,0.12996161,0.01278962,0.0039056989,3.3432653,561.9605700000002,0.34660915,0.45807952,0.51398855,77.760971,-0.008994069,14.331519,17.539839999999998,10976.0,0.1813693,0.1751004,0.0968513,0.1167787,-0.5418939,88.735293,85.68129300000003,61.778291,78.290993,66.197183,153.31,0.017772,0.012929,0.0155874,0.12103980000000003,0.4635864000000001,0.1844967,0.10436,0.4811,-1.1204041,69.92905,12.2718,0.7759560000000001,0.0576527,0.021194,0.0247089,0.5591795,0.1891662,0.5739948,0.0179639127,0.0156785629,0.4211818,29839.67,75581.1,4.3679828,16.638851000000006,-3.197624,0.0170305,12.2,46.68771,0.2148277,0.0058197,2507.457000000001,0.0107795
20,1041,Crenshaw County,AL,3,117,25,50167.492,32.612568,0.09997008,0.039643571,37405.6574140659,0.17299487,0.72055227,0.24032792,0.014669927,0.013591256,3.1199837,481.36026,0.34091324,0.29200277,0.51021713,77.950653,0.0081381751,9.5723171,18.91985,9528.05,2.241745,0.236616,0.12083339999999998,0.1359217,-0.5568687,82.829401,77.41935500000002,69.58525300000001,74.19354799999998,58.823529,87.96,0.012849700000000002,0.0053859,0.01445,0.0244547,0.4017549,0.221062,0.05851,0.43555,-2.0268219,58.4925,24.65423,0.636663,0.0546927,-0.0315379,0.0640837,0.5407297,0.15980229999999998,0.26344670000000003,0.0253933407,0.02766191,0.27651440000000005,28369.6,68382.9,4.5106294,17.754439,-15.43766,-0.0058589,11.2,49.1466,0.2644676,0.0102452,1166.41,0.0077447
21,1043,Cullman County,AL,1,309,3,60555.273,29.138426000000006,0.13853914,0.026190663,40006.7653160212,0.16704641,0.9273935,0.01228764,0.042956993,0.0039708302,3.8820558,586.08502,0.26389104,0.29893169,0.57696313,81.216125,-0.009722326,45.454731,18.92017,10559.13,1.278714,0.1853657,0.1195789,0.13375050000000002,0.6692454000000001,86.013768,87.942238,67.436823,83.68231,71.21019100000002,64.63,0.0121229,0.0160461,0.0097403,0.0927621,0.3944385,0.1299916,0.09115,0.57138,-0.78950284,71.15883000000002,0.9369797,2.178542,0.042035,0.2569839,0.3942714000000001,0.601862,0.2299669,1.716506,0.0210626847,0.0201076365,0.2821095,31528.85,113305.0,4.2039686,18.687185,-5.055087,0.0126819,11.9,48.45731,0.1452021,0.0047899,1798.411,0.0104551
22,1045,Dale County,AL,0,205,0,57197.398,22.046247,0.17768152,0.036627442,44360.6107142146,0.14918132,0.71053314,0.20180693,0.056138188,0.0091515752,2.1926258,588.37555,0.35928267,0.35344353,0.50794131,71.164909,-0.0010409254,34.25103,14.87033,10397.68,0.0075987,0.16290120000000002,0.0894664,0.1259302,0.1830771,83.377002,83.875163,67.360208,81.53446,68.141593,78.62,0.025659300000000003,0.0329884,0.016242799999999998,0.0759427,0.4117333,0.1509354,0.10967,0.54728,-2.5296468,48.62098,20.1551,3.342222,0.050581199999999986,0.027352,0.039422000000000006,0.6227256999999999,0.1390204,3.059293,0.051212115,0.0626920963,0.3794852,28494.76,91977.0,4.6404751,16.528253,-10.74096,0.0021019000000000003,14.0,43.99041,0.2501103,0.0057771,1190.599,0.0106949
23,1047,Dallas County,AL,6,626,9,50400.96900000001,23.54932,0.14476024,0.0083448328,29831.2297352807,0.30944481,0.28927431,0.69707894,0.0070515744999999986,0.0035989117,2.4282541,541.53705,0.52397567,0.39418447,0.44789419,74.086044,-0.0032486201000000003,14.612315,16.06074,9813.2,0.4039981,0.1697182,0.1073155,0.1198631,-1.149347,79.515517,69.859515,61.047254,68.83780300000001,65.322581,84.71,0.0605696,0.0631297,0.0558178,0.212516,0.5356634,0.3105486,0.11566,0.34359,-1.1721495000000002,43.60833,62.9807,0.6254718,0.0840064,-0.1410867,-0.17868810000000002,0.4997551,0.24572800000000006,0.6944894,0.0121427801,0.0203601855,0.3760032,26798.92,85445.3,4.4507772,17.269887,-21.956570000000006,-0.0250367,13.9,37.32225,0.4414867,0.007160600000000001,1338.064,0.0161444
24,1049,DeKalb County,AL,5,403,12,56427.883,25.227806,0.10936511,0.072960965,38165.2668438594,0.19802214,0.81560701,0.01745208,0.13626967,0.0024118305,1.8044913,537.62146,0.28208095,0.32756481,0.58264607,77.82824699999998,-0.013056695,34.517105,23.4593,10361.0,2.383092,0.2211687,0.12875799999999998,0.1456363,-0.1041079,85.676197,87.918216,57.434944,85.22304799999998,61.34585300000001,94.53,0.0109094,0.0033996,0.0110618,0.1298878,0.4414988,0.1539102,0.13012,0.54357,-1.2381962,59.97952,1.650841,5.551418,0.043788199999999985,0.2011629,0.3603469,0.6150218000000001,0.3961407,4.108484,0.0192080928,0.0221715385,0.306375,29350.54,89577.6,4.5006406,17.659032,-13.84806,0.0187538,8.3,48.21357,0.1658683,0.004855699999999999,1534.1529999999998,0.0104091
25,1051,Elmore County,AL,11,663,16,73750.031,29.978611,0.20373544,0.021042813,53344.9163209462,0.12444080000000002,0.74964374,0.20496072,0.0268464,0.0047246004,2.4378459,764.48303,0.29144984,0.18257049,0.55459809,84.264641,0.010114059,56.037201,14.29589,10227.08,0.5557253000000001,0.1745852,0.0936863,0.13675910000000002,0.2008438,82.90329399999997,83.716475,71.168582,79.789272,68.95973199999999,84.2,0.0387344,0.036568,0.041288,0.0574173,0.378218,0.1024389,0.0602,0.54001,-2.0083937,46.51911,20.50126,1.22203,0.0386334,0.5181839,0.6893935,0.590097,0.14537,1.082369,0.05446762,0.0380726842,0.1778666,31156.06,130634.0,3.8738564,19.342778,-11.7037,0.0132269,16.6,43.72029000000001,0.191244,0.006214,1141.435,0.0079915
26,1053,Escambia County,AL,5,144,34,54734.641,25.599335,0.11105679,0.010959821000000002,34020.0272971633,0.23885591,0.61348158,0.32326001,0.018737441,0.0023226077,2.5624282000000003,519.14667,0.42704022,0.39903498,0.48444206,77.076675,-0.0012843945,13.824198,19.47329,11176.82,1.035867,0.1825821,0.1146507,0.13027650000000002,-1.236315,86.56658900000002,74.57627099999998,57.990315,72.397094,61.77777800000001,130.46,0.0201298,0.0166593,0.0221527,0.1643296,0.4873572,0.2086959,0.13828,0.47278,-1.2905083000000002,53.05931,30.69459,0.9859521,0.055974,0.0,0.0564034,0.5203139,0.2212632,0.6087409,0.0189906348,0.0239334027,0.4233241,26024.19,88911.1,4.8234301,17.630124,-14.559079999999998,-0.0051365,10.6,43.47273,0.2655738,0.0082726,1472.1270000000004,0.0121492
27,1055,Etowah County,AL,12,394,30,60933.965,24.848179,0.15570724,0.022847924,42642.3967633822,0.16932258,0.79277027,0.15649718,0.033007756,0.005607050400000001,2.2325947,594.9173599999998,0.33432969,0.35915178,0.5353051999999999,80.613129,-0.0094213998,75.773239,18.33494,12023.26,0.7687104,0.1730915,0.106786,0.1337971,-0.3460891,80.914232,84.854564,63.891675,80.992979,58.241758,92.13,0.0646728,0.0640798,0.06736389999999999,0.3242518,0.4757486,0.15697979999999995,0.11214,0.49497,-0.4521560000000001,68.31209,14.61448,1.704057,0.0600306,0.0039008,0.0973815,0.5655472,0.2139962,1.630598,0.0199885945,0.0212064683,0.3042501,31576.7,94909.6,4.6468091,17.109848,-9.589699,0.0138539,13.4,42.70639,0.2372254,0.006401,1292.939,0.0173905
28,1057,Fayette County,AL,1,61,16,51696.789,28.232143,0.095884889,0.0050521432,37609.1442491735,0.18006542,0.86027491,0.1183226,0.011832261,0.0023459294,2.8168795,409.69174,0.26102874,0.34947702,0.50597483,84.653809,-0.024270942,9.360178,16.938370000000006,9606.25,1.710835,0.2288513,0.1069522,0.1327691,-0.5914763000000001,81.256489,82.708934,52.161383,79.25072,63.063063,79.28,0.0145518,0.0123338,0.010669,0.0870454,0.3837385,0.1732422,0.08315,0.53588,0.18361444,54.84185,11.8897,0.8218437,0.0574839,-0.016694099999999996,0.008426600000000001,0.5490651999999999,0.3071303,0.6866720000000001,0.0189240335,0.0164909435,0.33852140000000003,27426.6,85445.3,4.425429599999998,18.102921,-4.059085,-0.0067626000000000006,9.2,46.76047,0.1851691,0.0056427,1848.346,0.0080264
29,1059,Franklin County,AL,10,776,12,52853.957,25.249252,0.11616155,0.076557636,35948.9624653041,0.19352701,0.79639792,0.042455211,0.14856170000000002,0.001860964,3.0787928,497.57953,0.28664014,0.3592076,0.53547692,78.922516,0.00066473644,19.844751,23.20653,11066.61,2.527957,0.21637470000000006,0.13779260000000002,0.1463414,-0.3483073,83.356672,89.339339,59.459459,84.984985,56.423174,113.45,0.005854600000000001,0.005759,0.005118600000000001,0.1511495,0.4386635,0.1888521,0.11765,0.54359,-0.72867467,64.59340999999999,4.186017,7.417609,0.06955410000000001,0.1013404,0.1628219,0.5659576,0.35052340000000004,5.553598,0.0200813503,0.0241168369,0.3640284,27611.74,83712.4,4.4664682,16.79177,-2.577008,-0.007070300000000002,9.7,46.6298,0.1824799,0.0044839,1823.398,0.0092541
30,1061,Geneva County,AL,0,51,0,51302.152,27.686937,0.080226541,0.016068012,37156.2627472938,0.1628221,0.84703249,0.10026129,0.034341171000000004,0.0023516237,2.8225119,510.54282,0.37070119,0.26770177,0.53280365,80.129341,-0.0086330222,17.889723,19.72452,10284.26,-0.13718729999999998,0.14749160000000006,0.1074136,0.1128677,0.0297748,84.607355,87.076923,69.846154,81.076923,63.487738,107.83,0.0054,0.0073236,0.0072733999999999984,0.0267471,0.4325046,0.1961859,0.11754,0.4844100000000001,-1.2248406,65.76231,10.57677,1.7582669999999998,0.0583924,0.0623016,0.1735628,0.5799459,0.1946526,0.7646328,0.0268591834,0.0266263003,0.2840743,27748.29,74514.7,4.7809995,16.541278,-13.181120000000002,-0.0041187,8.7,44.94887,0.2008747,0.0039978,1434.305,0.0077625
31,1063,Greene County,AL,5,151,33,45566.727,29.744713,0.10032849,0.0089018177,22044.6726368159,0.30788875,0.17269209,0.81592041,0.0076285242,0.0016066838,5.4682393,372.55276,0.67278886,0.27967024,0.4159196,60.302464,-0.021473909,4.0394988,18.11201,8742.56,-0.5175305,0.15364160000000002,0.0803832,0.1192513,-0.8659414000000001,85.50895799999998,78.534031,72.774869,76.439791,50.60241,133.17,0.0006148,0.0001197,0.0012863,0.0028816,0.4518991,0.3427676,0.09509,0.30118,-0.3685943,18.95929,79.8476,0.581512,0.0650753,-0.0950005,0.03053,0.4793676,0.1695079,0.6717466,0.0144375376,0.0276719471,0.2835417,27643.83,75981.0,5.2734234,17.876486,-25.22308,0.0154455,10.5,35.65085,0.507776,0.0062162,1640.894,0.010174700000000002
